city,state,house_size,bed,bath,price
Los Angeles,California,,,,439000.0
Los Angeles,California,830.0,1.0,1.0,470000.0
Los Angeles,California,1073.0,2.0,1.0,589000.0
Los Angeles,California,610.0,1.0,1.0,350000.0
Los Angeles,California,650.0,1.0,1.0,389000.0
Los Angeles,California,670.0,1.0,1.0,409000.0
Los Angeles,California,411.0,,1.0,460000.0
Los Angeles,California,2830.0,2.0,3.0,1595000.0
Los Angeles,California,750.0,1.0,1.0,519000.0
Los Angeles,California,977.0,,1.0,719000.0
Los Angeles,California,1660.0,2.0,2.0,1299000.0
Los Angeles,California,860.0,1.0,1.0,775000.0
Los Angeles,California,1070.0,1.0,1.0,795000.0
Los Angeles,California,1215.0,2.0,1.0,689000.0
Los Angeles,California,3000.0,1.0,1.0,1849000.0
Los Angeles,California,907.0,1.0,1.0,825000.0
Los Angeles,California,890.0,1.0,1.0,699000.0
Los Angeles,California,1290.0,2.0,2.0,850000.0
Los Angeles,California,624.0,1.0,1.0,629000.0
Los Angeles,California,14496.0,,,3250000.0
Los Angeles,California,903.0,1.0,1.0,845000.0
Los Angeles,California,820.0,1.0,1.0,697000.0
Los Angeles,California,941.0,2.0,2.0,998000.0
Los Angeles,California,1330.0,2.0,2.0,889000.0
Los Angeles,California,3525.0,1.0,1.0,2100000.0
Los Angeles,California,411.0,,1.0,538000.0
Los Angeles,California,1067.0,2.0,2.0,1350000.0
Los Angeles,California,416.0,,1.0,609000.0
Los Angeles,California,1485.0,2.0,2.0,859000.0
Los Angeles,California,1201.0,2.0,3.0,1898000.0
Los Angeles,California,1740.0,2.0,2.0,1299000.0
Los Angeles,California,650.0,1.0,1.0,470000.0
Los Angeles,California,570.0,,1.0,370000.0
Los Angeles,California,880.0,1.0,1.0,449000.0
Los Angeles,California,670.0,1.0,1.0,455000.0
Los Angeles,California,1000.0,1.0,1.0,509000.0
Los Angeles,California,460.0,,1.0,420000.0
Los Angeles,California,790.0,1.0,1.0,555000.0
Los Angeles,California,810.0,2.0,1.0,525000.0
Los Angeles,California,690.0,,1.0,450000.0
Los Angeles,California,1205.0,2.0,2.0,1235000.0
Los Angeles,California,660.0,1.0,1.0,490000.0
Los Angeles,California,880.0,2.0,1.0,545000.0
Los Angeles,California,1120.0,1.0,1.0,799500.0
Los Angeles,California,2240.0,3.0,2.0,2999999.0
Los Angeles,California,1390.0,1.0,2.0,1299000.0
Los Angeles,California,624.0,2.0,1.0,460000.0
Los Angeles,California,1180.0,3.0,2.0,550000.0
Los Angeles,California,808.0,2.0,1.0,549900.0
Los Angeles,California,912.0,3.0,1.0,460000.0
