city,state,house_size,bed,bath,price
Chicago,Illinois,1460.0,2.0,2.0,250000.0
Chicago,Illinois,740.0,2.0,1.0,150000.0
Chicago,Illinois,1600.0,3.0,1.0,349900.0
Chicago,Illinois,3778.0,5.0,3.0,414000.0
Chicago,Illinois,,4.0,3.0,650000.0
Chicago,Illinois,,3.0,2.0,550000.0
Chicago,Illinois,,3.0,2.0,225000.0
Chicago,Illinois,1195.0,3.0,1.0,224999.0
Chicago,Illinois,,,,1250000.0
Chicago,Illinois,,,,225000.0
Chicago,Illinois,1482.0,2.0,2.0,319000.0
Chicago,Illinois,800.0,1.0,1.0,166000.0
Chicago,Illinois,,2.0,2.0,252000.0
Chicago,Illinois,980.0,1.0,1.0,139500.0
Chicago,Illinois,,3.0,3.0,650000.0
Chicago,Illinois,2500.0,3.0,3.0,618000.0
Chicago,Illinois,3050.0,3.0,3.0,838900.0
Chicago,Illinois,1862.0,3.0,3.0,639900.0
Chicago,Illinois,4290.0,6.0,4.0,725000.0
Chicago,Illinois,,3.0,3.0,519000.0
Chicago,Illinois,,2.0,2.0,495000.0
Chicago,Illinois,2700.0,3.0,2.0,615000.0
Chicago,Illinois,4000.0,6.0,4.0,1380000.0
Chicago,Illinois,1350.0,2.0,2.0,185000.0
Chicago,Illinois,,1.0,1.0,125000.0
Chicago,Illinois,924.0,2.0,2.0,186900.0
Chicago,Illinois,950.0,2.0,1.0,159500.0
Chicago,Illinois,1220.0,2.0,3.0,299900.0
Chicago,Illinois,,5.0,2.0,510000.0
Chicago,Illinois,1535.0,4.0,2.0,420000.0
Chicago,Illinois,2094.0,3.0,2.0,470000.0
Chicago,Illinois,1506.0,3.0,2.0,385000.0
Chicago,Illinois,900.0,1.0,1.0,210000.0
Chicago,Illinois,,1.0,1.0,160000.0
Chicago,Illinois,1800.0,2.0,2.0,449000.0
Chicago,Illinois,1843.0,3.0,3.0,475000.0
Chicago,Illinois,,2.0,1.0,80000.0
Chicago,Illinois,1650.0,3.0,2.0,218000.0
Chicago,Illinois,,5.0,3.0,495000.0
Chicago,Illinois,,2.0,1.0,135000.0
Chicago,Illinois,,2.0,1.0,135000.0
Chicago,Illinois,1200.0,2.0,2.0,175000.0
Chicago,Illinois,1700.0,3.0,2.0,330000.0
Chicago,Illinois,,1.0,1.0,165000.0
Chicago,Illinois,1400.0,2.0,1.0,199999.0
Chicago,Illinois,1367.0,2.0,2.0,269900.0
Chicago,Illinois,900.0,2.0,1.0,111000.0
Chicago,Illinois,1335.0,2.0,2.0,220000.0
Chicago,Illinois,,2.0,1.0,159900.0
Chicago,Illinois,800.0,1.0,1.0,140000.0
Chicago,Illinois,1200.0,2.0,2.0,220000.0
Chicago,Illinois,1215.0,2.0,2.0,259900.0
Chicago,Illinois,900.0,1.0,1.0,129900.0
Chicago,Illinois,,3.0,2.0,279900.0
Chicago,Illinois,960.0,2.0,1.0,214000.0
Chicago,Illinois,,2.0,2.0,365000.0
Chicago,Illinois,2887.0,4.0,3.0,510000.0
Chicago,Illinois,,2.0,1.0,225000.0
Chicago,Illinois,2677.0,3.0,3.0,515000.0
Chicago,Illinois,4600.0,9.0,6.0,950000.0
Chicago,Illinois,1074.0,1.0,1.0,139500.0
Chicago,Illinois,1500.0,3.0,2.0,210000.0
Chicago,Illinois,,4.0,3.0,379900.0
Chicago,Illinois,,1.0,1.0,140000.0
Chicago,Illinois,1462.0,3.0,3.0,329000.0
Chicago,Illinois,,1.0,1.0,99900.0
Chicago,Illinois,1600.0,2.0,2.0,309900.0
Chicago,Illinois,,2.0,1.0,315000.0
Chicago,Illinois,1700.0,2.0,2.0,370000.0
Chicago,Illinois,3936.0,5.0,3.0,524900.0
Chicago,Illinois,1125.0,3.0,2.0,375000.0
Chicago,Illinois,900.0,2.0,1.0,280000.0
Chicago,Illinois,840.0,1.0,1.0,179900.0
Chicago,Illinois,1000.0,3.0,2.0,429900.0
Chicago,Illinois,1800.0,2.0,2.0,390000.0
Chicago,Illinois,4000.0,4.0,4.0,1089000.0
Chicago,Illinois,750.0,1.0,1.0,99900.0
Chicago,Illinois,700.0,1.0,1.0,129900.0
Chicago,Illinois,,2.0,1.0,120000.0
Chicago,Illinois,918.0,2.0,1.0,138500.0
Chicago,Illinois,1600.0,2.0,2.0,289900.0
Chicago,Illinois,2042.0,4.0,2.0,250000.0
Chicago,Illinois,1200.0,2.0,2.0,226000.0
Chicago,Illinois,,3.0,2.0,229900.0
Chicago,Illinois,1457.0,3.0,2.0,375000.0
Chicago,Illinois,1200.0,2.0,2.0,249900.0
Chicago,Illinois,2400.0,4.0,4.0,829900.0
Chicago,Illinois,2000.0,3.0,2.0,369900.0
Chicago,Illinois,,4.0,3.0,850000.0
Chicago,Illinois,3088.0,4.0,3.0,715000.0
Chicago,Illinois,1472.0,4.0,2.0,449900.0
Chicago,Illinois,,1.0,1.0,175000.0
Chicago,Illinois,,1.0,1.0,135000.0
Chicago,Illinois,,2.0,1.0,194900.0
Chicago,Illinois,800.0,1.0,1.0,99900.0
Chicago,Illinois,1200.0,3.0,1.0,159900.0
Chicago,Illinois,700.0,1.0,1.0,149900.0
Chicago,Illinois,,2.0,2.0,164500.0
Chicago,Illinois,,1.0,1.0,120000.0
Chicago,Illinois,4902.0,4.0,4.0,819000.0
Chicago,Illinois,2600.0,3.0,4.0,564900.0
Chicago,Illinois,800.0,1.0,1.0,174900.0
Chicago,Illinois,,3.0,1.0,229900.0
Chicago,Illinois,1200.0,2.0,2.0,190000.0
Chicago,Illinois,,1.0,1.0,175000.0
Chicago,Illinois,,2.0,1.0,159000.0
Chicago,Illinois,800.0,1.0,1.0,99000.0
Chicago,Illinois,800.0,1.0,1.0,159000.0
Chicago,Illinois,1542.0,3.0,2.0,230000.0
Chicago,Illinois,1750.0,3.0,3.0,299900.0
Chicago,Illinois,970.0,2.0,1.0,179000.0
Chicago,Illinois,1002.0,2.0,2.0,175000.0
Chicago,Illinois,,6.0,4.0,549000.0
Chicago,Illinois,,2.0,2.0,179900.0
Chicago,Illinois,1315.0,3.0,2.0,429900.0
Chicago,Illinois,1798.0,4.0,2.0,450000.0
Chicago,Illinois,3650.0,3.0,3.0,749900.0
Chicago,Illinois,3920.0,5.0,4.0,735000.0
Chicago,Illinois,6355.0,4.0,4.0,2000000.0
Chicago,Illinois,,3.0,1.0,245000.0
Chicago,Illinois,1000.0,1.0,1.0,165000.0
Chicago,Illinois,1405.0,2.0,2.0,199999.0
Chicago,Illinois,800.0,1.0,1.0,139500.0
Chicago,Illinois,,1.0,1.0,119999.0
Chicago,Illinois,,6.0,3.0,580000.0
Chicago,Illinois,1200.0,2.0,2.0,225000.0
Chicago,Illinois,,2.0,2.0,164900.0
Chicago,Illinois,,1.0,1.0,168000.0
Chicago,Illinois,1040.0,2.0,2.0,349900.0
Chicago,Illinois,1319.0,2.0,2.0,349900.0
Chicago,Illinois,1315.0,3.0,3.0,527500.0
Chicago,Illinois,,2.0,1.0,239500.0
Chicago,Illinois,,2.0,1.0,394900.0
Chicago,Illinois,1420.0,3.0,2.0,424900.0
Chicago,Illinois,3000.0,6.0,4.0,850000.0
Chicago,Illinois,1900.0,3.0,2.0,179900.0
Chicago,Illinois,1632.0,2.0,2.0,325000.0
Chicago,Illinois,1300.0,2.0,2.0,295000.0
Chicago,Illinois,,8.0,4.0,629999.0
Chicago,Illinois,1700.0,3.0,2.0,350000.0
Chicago,Illinois,,4.0,3.0,769000.0
Chicago,Illinois,7500.0,16.0,13.0,2468000.0
Chicago,Illinois,,1.0,1.0,124900.0
Chicago,Illinois,1738.0,4.0,3.0,425000.0
Chicago,Illinois,2558.0,3.0,3.0,649900.0
Chicago,Illinois,1800.0,3.0,2.0,470000.0
Chicago,Illinois,822.0,1.0,1.0,169900.0
Chicago,Illinois,,1.0,1.0,197500.0
Chicago,Illinois,,6.0,2.0,499900.0
Chicago,Illinois,,2.0,2.0,215000.0
Chicago,Illinois,2792.0,7.0,3.0,540000.0
Chicago,Illinois,1409.0,3.0,2.0,389000.0
Chicago,Illinois,1408.0,3.0,2.0,398000.0
Chicago,Illinois,,2.0,2.0,255000.0
Chicago,Illinois,1018.0,2.0,2.0,350000.0
Chicago,Illinois,,1.0,1.0,239000.0
Chicago,Illinois,1325.0,3.0,3.0,539000.0
Chicago,Illinois,1805.0,3.0,2.0,639000.0
