city,state,house_size,bed,bath,price
Miami,Florida,1323.0,3.0,2.0,359000.0
Miami,Florida,,2.0,1.0,180000.0
Miami,Florida,2885.0,4.0,3.0,565000.0
Miami,Florida,979.0,2.0,2.0,370000.0
Miami,Florida,2847.0,4.0,3.0,925000.0
Miami,Florida,1466.0,3.0,3.0,400000.0
Miami,Florida,3041.0,4.0,3.0,1399000.0
Miami,Florida,1435.0,3.0,2.0,475000.0
Miami,Florida,1977.0,3.0,2.0,795000.0
Miami,Florida,4268.0,5.0,5.0,2790000.0
Miami,Florida,2335.0,5.0,4.0,523000.0
Miami,Florida,709.0,1.0,1.0,185000.0
Miami,Florida,,2.0,2.0,259900.0
Miami,Florida,2323.0,4.0,2.0,494900.0
Miami,Florida,1230.0,3.0,1.0,400000.0
Miami,Florida,2131.0,4.0,4.0,470000.0
Miami,Florida,2119.0,4.0,3.0,699900.0
Miami,Florida,2310.0,4.0,3.0,495000.0
Miami,Florida,994.0,2.0,1.0,379900.0
Miami,Florida,2782.0,4.0,2.0,774900.0
Miami,Florida,1635.0,3.0,3.0,400000.0
Miami,Florida,1056.0,3.0,2.0,420000.0
Miami,Florida,1850.0,3.0,3.0,477000.0
Miami,Florida,2078.0,4.0,2.0,549900.0
Miami,Florida,2664.0,5.0,3.0,879000.0
Miami,Florida,1700.0,3.0,3.0,559999.0
Miami,Florida,1408.0,3.0,2.0,429000.0
Miami,Florida,1300.0,4.0,3.0,459000.0
Miami,Florida,1080.0,2.0,1.0,359000.0
Miami,Florida,1516.0,3.0,2.0,525000.0
Miami,Florida,,,,25000.0
Miami,Florida,1080.0,3.0,1.0,280000.0
Miami,Florida,1067.0,3.0,1.0,299900.0
Miami,Florida,750.0,2.0,2.0,234000.0
Miami,Florida,955.0,2.0,2.0,240000.0
Miami,Florida,1107.0,3.0,2.0,360000.0
Miami,Florida,2005.0,3.0,3.0,570000.0
Miami,Florida,1665.0,4.0,2.0,630000.0
Miami,Florida,1753.0,3.0,2.0,535200.0
Miami,Florida,1420.0,3.0,2.0,495000.0
Miami,Florida,,4.0,3.0,560900.0
Miami,Florida,2239.0,4.0,3.0,679700.0
Miami,Florida,1156.0,2.0,2.0,375000.0
Miami,Florida,2019.0,4.0,2.0,1150000.0
Miami,Florida,6958.0,7.0,7.0,2975000.0
Miami,Florida,,,,580000.0
Miami,Florida,2294.0,4.0,3.0,399000.0
Miami,Florida,,1.0,1.0,42900.0
Miami,Florida,2024.0,3.0,2.0,325000.0
Miami,Florida,1924.0,3.0,2.0,350000.0
Miami,Florida,2196.0,3.0,2.0,320000.0
Miami,Florida,1622.0,3.0,2.0,339000.0
Miami,Florida,2444.0,5.0,3.0,459000.0
Miami,Florida,1170.0,3.0,2.0,180000.0
Miami,Florida,1350.0,2.0,3.0,299000.0
Miami,Florida,891.0,2.0,1.0,230000.0
Miami,Florida,1190.0,3.0,2.0,290000.0
Miami,Florida,1075.0,2.0,2.0,280000.0
Miami,Florida,1075.0,2.0,2.0,275000.0
Miami,Florida,1184.0,2.0,2.0,335000.0
Miami,Florida,8241.0,7.0,10.0,10500000.0
Miami,Florida,1200.0,3.0,2.0,305000.0
Miami,Florida,1791.0,3.0,3.0,485000.0
Miami,Florida,3716.0,5.0,4.0,749000.0
Miami,Florida,3533.0,5.0,4.0,2125000.0
Miami,Florida,1553.0,3.0,2.0,399000.0
Miami,Florida,,5.0,4.0,850000.0
Miami,Florida,3116.0,5.0,3.0,900000.0
Miami,Florida,1625.0,4.0,2.0,459000.0
Miami,Florida,1805.0,4.0,2.0,604000.0
Miami,Florida,6661.0,6.0,5.0,3050000.0
Miami,Florida,1929.0,3.0,3.0,425000.0
Miami,Florida,1480.0,3.0,2.0,318817.0
Miami,Florida,1660.0,3.0,3.0,460000.0
Miami,Florida,1202.0,3.0,2.0,279900.0
Miami,Florida,2598.0,5.0,3.0,848000.0
Miami,Florida,1710.0,3.0,2.0,429900.0
Miami,Florida,3066.0,4.0,4.0,1169999.0
Miami,Florida,804.0,2.0,1.0,265000.0
Miami,Florida,1388.0,3.0,2.0,1580000.0
Miami,Florida,2427.0,4.0,2.0,1100000.0
Miami,Florida,1532.0,3.0,3.0,525000.0
Miami,Florida,1769.0,3.0,2.0,515000.0
Miami,Florida,1572.0,2.0,3.0,549000.0
Miami,Florida,2257.0,4.0,3.0,595000.0
Miami,Florida,810.0,2.0,1.0,269000.0
Miami,Florida,2267.0,4.0,2.0,310000.0
Miami,Florida,880.0,2.0,1.0,160000.0
Miami,Florida,1242.0,2.0,2.0,219000.0
Miami,Florida,725.0,1.0,2.0,179817.0
Miami,Florida,1240.0,2.0,2.0,195000.0
Miami,Florida,954.0,2.0,2.0,219900.0
Miami,Florida,,3.0,1.0,225000.0
Miami,Florida,1170.0,2.0,2.0,250000.0
Miami,Florida,3598.0,5.0,5.0,899000.0
Miami,Florida,2566.0,4.0,3.0,1175000.0
Miami,Florida,6713.0,6.0,8.0,2500000.0
Miami,Florida,1440.0,3.0,2.0,489000.0
Miami,Florida,1163.0,2.0,2.0,330000.0
Miami,Florida,2398.0,4.0,3.0,800000.0
Miami,Florida,1558.0,3.0,3.0,379000.0
Miami,Florida,1551.0,3.0,2.0,445000.0
Miami,Florida,1250.0,4.0,2.0,775000.0
Miami,Florida,1576.0,3.0,2.0,449000.0
Miami,Florida,1633.0,3.0,2.0,530000.0
Miami,Florida,4790.0,6.0,7.0,2699900.0
Miami,Florida,,,,9300000.0
Miami,Florida,1090.0,2.0,2.0,233900.0
Miami,Florida,693.0,1.0,1.0,189900.0
Miami,Florida,1565.0,4.0,3.0,975000.0
Miami,Florida,1850.0,4.0,3.0,589900.0
Miami,Florida,1359.0,3.0,2.0,595000.0
Miami,Florida,1546.0,3.0,1.0,360000.0
Miami,Florida,2059.0,3.0,2.0,699990.0
Miami,Florida,672.0,2.0,1.0,299000.0
Miami,Florida,1878.0,3.0,2.0,549900.0
Miami,Florida,1380.0,3.0,2.0,445000.0
Miami,Florida,2388.0,4.0,4.0,529000.0
Miami,Florida,1289.0,4.0,3.0,535000.0
Miami,Florida,2077.0,3.0,2.0,719000.0
Miami,Florida,650.0,1.0,1.0,185000.0
Miami,Florida,1000.0,2.0,1.0,1200000.0
Miami,Florida,1178.0,2.0,2.0,307500.0
Miami,Florida,1720.0,3.0,2.0,449000.0
Miami,Florida,1075.0,2.0,1.0,260000.0
Miami,Florida,3136.0,6.0,4.0,675000.0
Miami,Florida,720.0,2.0,1.0,699900.0
Miami,Florida,1452.0,3.0,3.0,405000.0
Miami,Florida,2795.0,4.0,3.0,950000.0
Miami,Florida,1100.0,2.0,2.0,355000.0
Miami,Florida,3032.0,8.0,4.0,749999.0
Miami,Florida,3339.0,4.0,3.0,1250000.0
Miami,Florida,1186.0,3.0,1.0,375000.0
Miami,Florida,1668.0,4.0,2.0,525000.0
Miami,Florida,2025.0,5.0,3.0,999999.0
Miami,Florida,1467.0,2.0,2.0,495000.0
Miami,Florida,3704.0,6.0,4.0,1100000.0
Miami,Florida,1075.0,2.0,2.0,250000.0
Miami,Florida,870.0,2.0,2.0,229000.0
Miami,Florida,2511.0,4.0,4.0,795000.0
Miami,Florida,2625.0,3.0,3.0,1399000.0
