,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment,Province_encoded
1422,Khánh Hòa,"Nha Trang, Khánh Hòa",800.0,Trên 500m²,40000000.0,9.0,10.0,32000000000.0,20 tỷ - 40 tỷ,0
1423,Khánh Hòa,"Nha Trang, Khánh Hòa",77.0,50m² - 100m²,285580000.0,21.0,22.0,21990000000.0,20 tỷ - 40 tỷ,0
1424,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",74.3,50m² - 100m²,96900000.0,3.0,1.0,7200000000.0,5 tỷ - 10 tỷ,3
1425,Đà Nẵng,"Hải Châu, Đà Nẵng",50.0,30m² - 50m²,79000000.0,4.0,4.0,3950000000.0,1 tỷ - 5 tỷ,3
1426,Đà Nẵng,"Sơn Trà, Đà Nẵng",196.6,150m² - 250m²,195830000.0,22.0,6.0,38500000000.0,20 tỷ - 40 tỷ,3
1427,Khánh Hòa,"Nha Trang, Khánh Hòa",84.2,50m² - 100m²,42160000.0,3.0,3.0,3550000000.0,1 tỷ - 5 tỷ,0
1428,Khánh Hòa,"Nha Trang, Khánh Hòa",65.9,50m² - 100m²,257970000.00000003,12.0,13.0,17000000000.0,10 tỷ - 20 tỷ,0
1429,Đà Nẵng,"Hải Châu, Đà Nẵng",65.0,50m² - 100m²,66150000.00000001,4.0,3.0,4300000000.0,1 tỷ - 5 tỷ,3
1430,Đà Nẵng,"Sơn Trà, Đà Nẵng",150.0,100m² - 150m²,72000000.0,3.0,2.0,10800000000.0,10 tỷ - 20 tỷ,3
1431,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",110.0,100m² - 150m²,154540000.0,5.0,4.0,17000000000.0,10 tỷ - 20 tỷ,3
1432,Khánh Hòa,"Nha Trang, Khánh Hòa",107.5,100m² - 150m²,125580000.0,6.0,6.0,13500000000.0,10 tỷ - 20 tỷ,0
1433,Khánh Hòa,"Nha Trang, Khánh Hòa",142.3,100m² - 150m²,527059999.99999994,44.0,45.0,75000000000.0,60 tỷ - 100 tỷ,0
1434,Khánh Hòa,"Nha Trang, Khánh Hòa",300.0,250m² - 350m²,126670000.0,27.0,28.0,38000000000.0,20 tỷ - 40 tỷ,0
1435,Khánh Hòa,"Nha Trang, Khánh Hòa",160.0,150m² - 250m²,562500000.0,70.0,71.0,90000000000.0,60 tỷ - 100 tỷ,0
1436,Khánh Hòa,"Nha Trang, Khánh Hòa",60.0,50m² - 100m²,308330000.0,18.0,19.0,18500000000.0,10 tỷ - 20 tỷ,0
1437,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,62000000.0,4.0,4.0,6200000000.0,5 tỷ - 10 tỷ,3
1438,Khánh Hòa,"Nha Trang, Khánh Hòa",142.3,100m² - 150m²,688690000.0,45.0,46.0,98000000000.0,60 tỷ - 100 tỷ,0
1439,Khánh Hòa,"Nha Trang, Khánh Hòa",500.0,350m² - 500m²,780000000.0,170.0,171.0,390000000000.0,100 tỷ - 1000 tỷ,0
1440,Đà Nẵng,"Sơn Trà, Đà Nẵng",290.0,250m² - 350m²,81030000.0,1.0,1.0,23500000000.0,20 tỷ - 40 tỷ,3
1441,Lâm Đồng,"Đà Lạt, Lâm Đồng",201.0,150m² - 250m²,39550000.0,4.0,3.0,7950000000.0,5 tỷ - 10 tỷ,2
1442,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",1171.0,Trên 500m²,512380000.0,200.0,202.0,600000000000.0,100 tỷ - 1000 tỷ,3
1443,Đà Nẵng,"Hải Châu, Đà Nẵng",100.0,50m² - 100m²,115000000.0,4.0,4.0,11500000000.0,10 tỷ - 20 tỷ,3
1444,Đà Nẵng,"Hải Châu, Đà Nẵng",84.0,50m² - 100m²,98810000.0,4.0,4.0,8300000000.000001,5 tỷ - 10 tỷ,3
1445,Đà Nẵng,"Sơn Trà, Đà Nẵng",81.0,50m² - 100m²,134570000.0,7.0,5.0,10900000000.0,10 tỷ - 20 tỷ,3
1446,Đà Nẵng,"Thanh Khê, Đà Nẵng",93.0,50m² - 100m²,100000000.0,3.0,3.0,9300000000.0,5 tỷ - 10 tỷ,3
1447,Đà Nẵng,"Hải Châu, Đà Nẵng",138.0,100m² - 150m²,94200000.0,5.0,3.0,13000000000.0,10 tỷ - 20 tỷ,3
1448,Đà Nẵng,"Hải Châu, Đà Nẵng",54.0,50m² - 100m²,105560000.0,3.0,3.0,5700000000.0,5 tỷ - 10 tỷ,3
1449,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,56000000.0,4.0,3.0,5600000000.0,5 tỷ - 10 tỷ,3
1450,Đà Nẵng,"Sơn Trà, Đà Nẵng",180.0,150m² - 250m²,316670000.0,50.0,52.0,57000000000.0,40 tỷ - 60 tỷ,3
1451,Đà Nẵng,"Sơn Trà, Đà Nẵng",166.0,150m² - 250m²,177710000.0,19.0,20.0,29500000000.0,20 tỷ - 40 tỷ,3
1452,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",164.0,150m² - 250m²,152440000.0,15.0,16.0,25000000000.0,20 tỷ - 40 tỷ,3
1453,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",162.0,150m² - 250m²,370370000.0,26.0,26.0,60000000000.0,40 tỷ - 60 tỷ,3
1454,Đà Nẵng,"Thanh Khê, Đà Nẵng",180.0,150m² - 250m²,119440000.0,4.0,3.0,21500000000.0,20 tỷ - 40 tỷ,3
1455,Khánh Hòa,"Nha Trang, Khánh Hòa",44.0,30m² - 50m²,87500000.0,2.0,2.0,3850000000.0,1 tỷ - 5 tỷ,0
1456,Đà Nẵng,"Sơn Trà, Đà Nẵng",112.5,100m² - 150m²,164440000.0,21.0,22.0,18500000000.0,10 tỷ - 20 tỷ,3
1457,Đà Nẵng,"Hải Châu, Đà Nẵng",114.0,100m² - 150m²,87720000.0,3.0,3.0,10000000000.0,5 tỷ - 10 tỷ,3
1458,Khánh Hòa,"Nha Trang, Khánh Hòa",110.0,100m² - 150m²,109090000.0,3.0,5.0,12000000000.0,10 tỷ - 20 tỷ,0
1459,Đà Nẵng,"Sơn Trà, Đà Nẵng",156.0,150m² - 250m²,50640000.0,1.0,1.0,7900000000.0,5 tỷ - 10 tỷ,3
1460,Đà Nẵng,"Thanh Khê, Đà Nẵng",35.0,30m² - 50m²,82570000.0,3.0,2.0,2890000000.0,1 tỷ - 5 tỷ,3
1461,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,47500000.0,2.0,2.0,4750000000.0,1 tỷ - 5 tỷ,3
1462,Đà Nẵng,"Hải Châu, Đà Nẵng",115.0,100m² - 150m²,86960000.0,7.0,8.0,10000000000.0,5 tỷ - 10 tỷ,3
1463,Đà Nẵng,"Thanh Khê, Đà Nẵng",51.5,50m² - 100m²,104850000.0,4.0,5.0,5400000000.0,5 tỷ - 10 tỷ,3
1464,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",68.0,50m² - 100m²,125000000.0,2.0,2.0,8500000000.0,5 tỷ - 10 tỷ,3
1465,Khánh Hòa,"Nha Trang, Khánh Hòa",132.0,100m² - 150m²,132580000.00000001,4.0,4.0,17500000000.0,10 tỷ - 20 tỷ,0
1466,Khánh Hòa,"Nha Trang, Khánh Hòa",130.5,100m² - 150m²,176240000.0,9.0,12.0,23000000000.0,20 tỷ - 40 tỷ,0
1467,Đà Nẵng,"Sơn Trà, Đà Nẵng",50.0,30m² - 50m²,42000000.0,2.0,1.0,2100000000.0,1 tỷ - 5 tỷ,3
1468,Khánh Hòa,"Nha Trang, Khánh Hòa",67.0,50m² - 100m²,68660000.0,3.0,2.0,4600000000.0,1 tỷ - 5 tỷ,0
1469,Khánh Hòa,"Nha Trang, Khánh Hòa",41.0,30m² - 50m²,53660000.0,2.0,1.0,2200000000.0,1 tỷ - 5 tỷ,0
1470,Đà Nẵng,"Thanh Khê, Đà Nẵng",75.0,50m² - 100m²,101330000.0,4.0,5.0,7600000000.0,5 tỷ - 10 tỷ,3
1471,Lâm Đồng,"Đà Lạt, Lâm Đồng",381.0,350m² - 500m²,60370000.0,7.0,6.0,23000000000.0,20 tỷ - 40 tỷ,2
1472,Khánh Hòa,"Nha Trang, Khánh Hòa",91.0,50m² - 100m²,28570000.0,3.0,2.0,2600000000.0,1 tỷ - 5 tỷ,0
1473,Lâm Đồng,"Đà Lạt, Lâm Đồng",374.16,350m² - 500m²,40090000.0,3.0,4.0,15000000000.0,10 tỷ - 20 tỷ,2
1474,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",130.0,100m² - 150m²,138460000.0,4.0,3.0,18000000000.0,10 tỷ - 20 tỷ,3
1475,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",144.0,100m² - 150m²,115280000.0,3.0,3.0,16600000000.000002,10 tỷ - 20 tỷ,3
1476,Đà Nẵng,"Sơn Trà, Đà Nẵng",80.0,50m² - 100m²,105000000.0,9.0,10.0,8400000000.0,5 tỷ - 10 tỷ,3
1477,Đà Nẵng,"Thanh Khê, Đà Nẵng",79.3,50m² - 100m²,88270000.0,4.0,4.0,7000000000.0,5 tỷ - 10 tỷ,3
1478,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",60.0,50m² - 100m²,65830000.0,4.0,2.0,3950000000.0,1 tỷ - 5 tỷ,3
1479,Kiên Giang,"Phú Quốc, Kiên Giang",120.0,100m² - 150m²,44170000.0,2.0,1.0,5300000000.0,5 tỷ - 10 tỷ,1
1480,Kiên Giang,"Phú Quốc, Kiên Giang",1000.0,Trên 500m²,8500000.0,2.0,2.0,8500000000.0,5 tỷ - 10 tỷ,1
1481,Lâm Đồng,"Đà Lạt, Lâm Đồng",273.0,250m² - 350m²,256410000.00000003,41.0,42.0,70000000000.0,60 tỷ - 100 tỷ,2
1482,Lâm Đồng,"Đà Lạt, Lâm Đồng",200.0,150m² - 250m²,67500000.0,9.0,9.0,13500000000.0,10 tỷ - 20 tỷ,2
1483,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,45000000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
1484,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",90.2,50m² - 100m²,159650000.0,2.0,2.0,14400000000.0,10 tỷ - 20 tỷ,3
1485,Khánh Hòa,"Nha Trang, Khánh Hòa",124.4,100m² - 150m²,30550000.0,3.0,3.0,3800000000.0,1 tỷ - 5 tỷ,0
1486,Kiên Giang,"Phú Quốc, Kiên Giang",280.0,250m² - 350m²,48930000.0,3.0,5.0,13700000000.0,10 tỷ - 20 tỷ,1
1487,Đà Nẵng,"Thanh Khê, Đà Nẵng",77.0,50m² - 100m²,79220000.0,3.0,3.0,6100000000.0,5 tỷ - 10 tỷ,3
1488,Kiên Giang,"Phú Quốc, Kiên Giang",423.0,350m² - 500m²,56970000.0,2.0,4.0,24100000000.0,20 tỷ - 40 tỷ,1
1489,Đà Nẵng,"Hải Châu, Đà Nẵng",108.0,100m² - 150m²,64720000.0,3.0,3.0,6990000000.0,5 tỷ - 10 tỷ,3
1490,Kiên Giang,"Phú Quốc, Kiên Giang",115.0,100m² - 150m²,94780000.0,14.0,15.0,10900000000.0,10 tỷ - 20 tỷ,1
1491,Kiên Giang,"Phú Quốc, Kiên Giang",159.5,150m² - 250m²,132289999.99999999,10.0,11.0,21100000000.0,20 tỷ - 40 tỷ,1
1492,Kiên Giang,"Phú Quốc, Kiên Giang",60.0,50m² - 100m²,113000000.0,5.0,6.0,6780000000.0,5 tỷ - 10 tỷ,1
1493,Kiên Giang,"Phú Quốc, Kiên Giang",120.25,100m² - 150m²,100620000.0,22.0,24.0,12100000000.0,10 tỷ - 20 tỷ,1
1494,Kiên Giang,"Phú Quốc, Kiên Giang",1500.0,Trên 500m²,57330000.0,3.0,5.0,86000000000.0,60 tỷ - 100 tỷ,1
1495,Khánh Hòa,"Nha Trang, Khánh Hòa",118.0,100m² - 150m²,139830000.0,21.0,22.0,16500000000.0,10 tỷ - 20 tỷ,0
1496,Khánh Hòa,"Nha Trang, Khánh Hòa",138.0,100m² - 150m²,13040000.0,2.0,1.0,1800000000.0,1 tỷ - 5 tỷ,0
1497,Khánh Hòa,"Nha Trang, Khánh Hòa",95.0,50m² - 100m²,18950000.0,3.0,3.0,1800000000.0,1 tỷ - 5 tỷ,0
1498,Khánh Hòa,"Nha Trang, Khánh Hòa",150.0,100m² - 150m²,21330000.0,2.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
1499,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",250.0,150m² - 250m²,76000000.0,9.0,10.0,19000000000.0,10 tỷ - 20 tỷ,3
1500,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",120.0,100m² - 150m²,35000000.0,3.0,2.0,4200000000.0,1 tỷ - 5 tỷ,3
1501,Khánh Hòa,"Nha Trang, Khánh Hòa",95.0,50m² - 100m²,79470000.0,3.0,3.0,7550000000.0,5 tỷ - 10 tỷ,0
1502,Khánh Hòa,"Nha Trang, Khánh Hòa",70.0,50m² - 100m²,78570000.0,3.0,3.0,5500000000.0,5 tỷ - 10 tỷ,0
1503,Khánh Hòa,"Nha Trang, Khánh Hòa",78.0,50m² - 100m²,30130000.0,3.0,2.0,2350000000.0,1 tỷ - 5 tỷ,0
1504,Đà Nẵng,"Sơn Trà, Đà Nẵng",620.0,Trên 500m²,193550000.0,5.0,5.0,120000000000.0,100 tỷ - 1000 tỷ,3
1505,Đà Nẵng,"Hải Châu, Đà Nẵng",85.0,50m² - 100m²,229410000.0,12.0,14.0,19500000000.0,10 tỷ - 20 tỷ,3
1506,Khánh Hòa,"Nha Trang, Khánh Hòa",148.5,100m² - 150m²,130000000.0,2.0,2.0,19300000000.0,10 tỷ - 20 tỷ,0
1507,Khánh Hòa,"Nha Trang, Khánh Hòa",81.5,50m² - 100m²,62580000.0,4.0,2.0,5100000000.0,5 tỷ - 10 tỷ,0
1508,Khánh Hòa,"Nha Trang, Khánh Hòa",138.0,100m² - 150m²,68840000.0,5.0,6.0,9500000000.0,5 tỷ - 10 tỷ,0
1509,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,56000000.0,3.0,4.0,5600000000.0,5 tỷ - 10 tỷ,0
1510,Khánh Hòa,"Nha Trang, Khánh Hòa",130.0,100m² - 150m²,300000000.0,33.0,33.0,39000000000.0,20 tỷ - 40 tỷ,0
1511,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,78000000.0,3.0,4.0,7800000000.0,5 tỷ - 10 tỷ,0
1512,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",370.0,350m² - 500m²,75680000.0,8.0,5.0,28000000000.0,20 tỷ - 40 tỷ,3
1513,Đà Nẵng,"Liên Chiểu, Đà Nẵng",200.0,150m² - 250m²,52500000.0,3.0,3.0,10500000000.0,10 tỷ - 20 tỷ,3
1514,Đà Nẵng,"Hải Châu, Đà Nẵng",47.0,30m² - 50m²,60640000.0,2.0,2.0,2850000000.0,1 tỷ - 5 tỷ,3
1515,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,59000000.0,3.0,2.0,5900000000.0,5 tỷ - 10 tỷ,3
1516,Khánh Hòa,"Nha Trang, Khánh Hòa",55.7,50m² - 100m²,98740000.0,2.0,2.0,5500000000.0,5 tỷ - 10 tỷ,0
1517,Lâm Đồng,"Đà Lạt, Lâm Đồng",92.0,50m² - 100m²,179350000.0,4.0,2.0,16500000000.0,10 tỷ - 20 tỷ,2
1518,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",82.3,50m² - 100m²,151880000.0,3.0,4.0,12500000000.0,10 tỷ - 20 tỷ,3
1519,Đà Nẵng,"Hải Châu, Đà Nẵng",103.0,100m² - 150m²,145630000.0,5.0,5.0,15000000000.0,10 tỷ - 20 tỷ,3
1520,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",40.0,30m² - 50m²,65000000.0,2.0,2.0,2600000000.0,1 tỷ - 5 tỷ,3
1521,Đà Nẵng,"Sơn Trà, Đà Nẵng",121.0,100m² - 150m²,145460000.0,4.0,4.0,17600000000.0,10 tỷ - 20 tỷ,3
1522,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,58000000.0,3.0,2.0,5800000000.0,5 tỷ - 10 tỷ,3
1523,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,58000000.0,3.0,2.0,5800000000.0,5 tỷ - 10 tỷ,3
1524,Đà Nẵng,"Hải Châu, Đà Nẵng",225.0,150m² - 250m²,142220000.0,3.0,3.0,32000000000.0,20 tỷ - 40 tỷ,3
1525,Đà Nẵng,"Hải Châu, Đà Nẵng",81.0,50m² - 100m²,145680000.0,5.0,3.0,11800000000.0,10 tỷ - 20 tỷ,3
1526,Khánh Hòa,"Nha Trang, Khánh Hòa",417.0,350m² - 500m²,13000000.0,2.0,2.0,5420000000.0,5 tỷ - 10 tỷ,0
1527,Khánh Hòa,"Nha Trang, Khánh Hòa",100.0,50m² - 100m²,57000000.0,3.0,4.0,5700000000.0,5 tỷ - 10 tỷ,0
1528,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",160.0,150m² - 250m²,55620000.0,6.0,6.0,8900000000.0,5 tỷ - 10 tỷ,3
1529,Đà Nẵng,"Sơn Trà, Đà Nẵng",340.0,250m² - 350m²,323530000.0,70.0,76.0,110000000000.0,100 tỷ - 1000 tỷ,3
1530,Đà Nẵng,"Sơn Trà, Đà Nẵng",125.0,100m² - 150m²,54320000.0,1.0,1.0,6790000000.0,5 tỷ - 10 tỷ,3
1531,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",120.0,100m² - 150m²,166580000.0,15.0,18.0,19990000000.0,10 tỷ - 20 tỷ,3
1532,Lâm Đồng,"Đà Lạt, Lâm Đồng",200.0,150m² - 250m²,70000000.0,10.0,11.0,14000000000.0,10 tỷ - 20 tỷ,2
1533,Lâm Đồng,"Đà Lạt, Lâm Đồng",200.0,150m² - 250m²,60000000.0,11.0,12.0,12000000000.0,10 tỷ - 20 tỷ,2
1534,Khánh Hòa,"Nha Trang, Khánh Hòa",65.4,50m² - 100m²,35020000.0,3.0,1.0,2290000000.0,1 tỷ - 5 tỷ,0
1535,Đà Nẵng,"Liên Chiểu, Đà Nẵng",93.0,50m² - 100m²,74730000.0,4.0,4.0,6950000000.0,5 tỷ - 10 tỷ,3
1536,Khánh Hòa,"Nha Trang, Khánh Hòa",94.4,50m² - 100m²,58260000.0,2.0,2.0,5500000000.0,5 tỷ - 10 tỷ,0
1537,Đà Nẵng,"Sơn Trà, Đà Nẵng",177.0,150m² - 250m²,93220000.0,4.0,3.0,16500000000.0,10 tỷ - 20 tỷ,3
1538,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",100.0,50m² - 100m²,105000000.0,3.0,2.0,10500000000.0,10 tỷ - 20 tỷ,3
1539,Lâm Đồng,"Đà Lạt, Lâm Đồng",72.0,50m² - 100m²,333330000.0,15.0,15.0,24000000000.0,20 tỷ - 40 tỷ,2
1540,Khánh Hòa,"Nha Trang, Khánh Hòa",95.5,50m² - 100m²,71200000.0,5.0,3.0,6800000000.0,5 tỷ - 10 tỷ,0
1541,Khánh Hòa,"Nha Trang, Khánh Hòa",104.0,100m² - 150m²,45190000.0,3.0,3.0,4700000000.0,1 tỷ - 5 tỷ,0
1542,Khánh Hòa,"Nha Trang, Khánh Hòa",48.41,30m² - 50m²,138400000.0,4.0,3.0,6700000000.0,5 tỷ - 10 tỷ,0
1543,Khánh Hòa,"Nha Trang, Khánh Hòa",81.0,50m² - 100m²,61730000.0,5.0,4.0,5000000000.0,1 tỷ - 5 tỷ,0
1544,Khánh Hòa,"Nha Trang, Khánh Hòa",79.2,50m² - 100m²,34720000.0,4.0,2.0,2750000000.0,1 tỷ - 5 tỷ,0
1545,Đà Nẵng,"Sơn Trà, Đà Nẵng",80.0,50m² - 100m²,97500000.0,1.0,1.0,7800000000.0,5 tỷ - 10 tỷ,3
1546,Đà Nẵng,"Sơn Trà, Đà Nẵng",176.0,150m² - 250m²,85230000.0,3.0,2.0,15000000000.0,10 tỷ - 20 tỷ,3
1547,Đà Nẵng,"Sơn Trà, Đà Nẵng",125.0,100m² - 150m²,39200000.0,2.0,2.0,4900000000.0,1 tỷ - 5 tỷ,3
1548,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",100.0,50m² - 100m²,42500000.0,3.0,2.0,4250000000.0,1 tỷ - 5 tỷ,3
1549,Kiên Giang,"Phú Quốc, Kiên Giang",441.0,350m² - 500m²,45350000.0,4.0,4.0,20000000000.0,10 tỷ - 20 tỷ,1
1550,Đà Nẵng,"Thanh Khê, Đà Nẵng",115.0,100m² - 150m²,108700000.0,3.0,3.0,12500000000.0,10 tỷ - 20 tỷ,3
1551,Đà Nẵng,"Liên Chiểu, Đà Nẵng",154.0,150m² - 250m²,123380000.0,4.0,4.0,19000000000.0,10 tỷ - 20 tỷ,3
1552,Đà Nẵng,"Liên Chiểu, Đà Nẵng",100.0,50m² - 100m²,67500000.0,4.0,4.0,6750000000.0,5 tỷ - 10 tỷ,3
1553,Đà Nẵng,"Thanh Khê, Đà Nẵng",90.0,50m² - 100m²,50000000.0,3.0,3.0,4500000000.0,1 tỷ - 5 tỷ,3
1554,Khánh Hòa,"Nha Trang, Khánh Hòa",143.6,100m² - 150m²,80080000.0,3.0,4.0,11500000000.0,10 tỷ - 20 tỷ,0
1555,Khánh Hòa,"Nha Trang, Khánh Hòa",122.2,100m² - 150m²,25290000.0,3.0,2.0,3090000000.0,1 tỷ - 5 tỷ,0
1556,Khánh Hòa,"Nha Trang, Khánh Hòa",119.0,100m² - 150m²,147060000.0,4.0,4.0,17500000000.0,10 tỷ - 20 tỷ,0
1557,Đà Nẵng,"Sơn Trà, Đà Nẵng",79.0,50m² - 100m²,86080000.0,4.0,4.0,6800000000.0,5 tỷ - 10 tỷ,3
1558,Đà Nẵng,"Thanh Khê, Đà Nẵng",82.0,50m² - 100m²,167070000.0,2.0,2.0,13700000000.0,10 tỷ - 20 tỷ,3
1559,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",97.5,50m² - 100m²,256410000.00000003,14.0,14.0,25000000000.0,20 tỷ - 40 tỷ,3
1560,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",74.0,50m² - 100m²,62030000.0,2.0,2.0,4590000000.0,1 tỷ - 5 tỷ,3
1561,Lâm Đồng,"Đà Lạt, Lâm Đồng",189.54,150m² - 250m²,126620000.0,4.0,1.0,24000000000.0,20 tỷ - 40 tỷ,2
1562,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",108.0,100m² - 150m²,156390000.0,4.0,6.0,16890000000.0,10 tỷ - 20 tỷ,3
1563,Kiên Giang,"Phú Quốc, Kiên Giang",88.0,50m² - 100m²,61360000.0,2.0,2.0,5400000000.0,5 tỷ - 10 tỷ,1
1564,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",92.5,50m² - 100m²,69730000.0,3.0,4.0,6450000000.0,5 tỷ - 10 tỷ,3
1565,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",90.0,50m² - 100m²,277780000.0,14.0,15.0,25000000000.0,20 tỷ - 40 tỷ,3
1566,Đà Nẵng,"Hải Châu, Đà Nẵng",61.0,50m² - 100m²,83610000.0,3.0,3.0,5100000000.0,5 tỷ - 10 tỷ,3
1567,Đà Nẵng,"Hải Châu, Đà Nẵng",72.0,50m² - 100m²,100000000.0,4.0,3.0,7200000000.0,5 tỷ - 10 tỷ,3
1568,Đà Nẵng,"Hải Châu, Đà Nẵng",155.0,150m² - 250m²,103230000.0,4.0,3.0,16000000000.0,10 tỷ - 20 tỷ,3
1569,Khánh Hòa,"Nha Trang, Khánh Hòa",87.3,50m² - 100m²,114550000.0,4.0,4.0,10000000000.0,5 tỷ - 10 tỷ,0
1570,Đà Nẵng,"Sơn Trà, Đà Nẵng",288.0,250m² - 350m²,85070000.0,8.0,8.0,24500000000.0,20 tỷ - 40 tỷ,3
1571,Khánh Hòa,"Nha Trang, Khánh Hòa",90.0,50m² - 100m²,74440000.0,3.0,4.0,6700000000.0,5 tỷ - 10 tỷ,0
1572,Đà Nẵng,"Sơn Trà, Đà Nẵng",52.0,50m² - 100m²,72110000.0,2.0,2.0,3750000000.0,1 tỷ - 5 tỷ,3
1573,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",74.0,50m² - 100m²,62160000.0,2.0,2.0,4600000000.0,1 tỷ - 5 tỷ,3
1574,Đà Nẵng,"Liên Chiểu, Đà Nẵng",67.7,50m² - 100m²,55390000.0,4.0,3.0,3750000000.0,1 tỷ - 5 tỷ,3
1575,Đà Nẵng,"Thanh Khê, Đà Nẵng",75.0,50m² - 100m²,58000000.0,3.0,2.0,4350000000.0,1 tỷ - 5 tỷ,3
1576,Khánh Hòa,"Nha Trang, Khánh Hòa",82.0,50m² - 100m²,64629999.99999999,4.0,2.0,5300000000.0,5 tỷ - 10 tỷ,0
1577,Đà Nẵng,"Liên Chiểu, Đà Nẵng",100.0,50m² - 100m²,41500000.0,2.0,2.0,4150000000.0000005,1 tỷ - 5 tỷ,3
1578,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",370.0,350m² - 500m²,86490000.0,2.0,2.0,32000000000.0,20 tỷ - 40 tỷ,3
1579,Lâm Đồng,"Đà Lạt, Lâm Đồng",100.0,50m² - 100m²,85000000.0,5.0,4.0,8500000000.0,5 tỷ - 10 tỷ,2
1580,Đà Nẵng,"Cẩm Lệ, Đà Nẵng",60.0,50m² - 100m²,63330000.0,4.0,2.0,3800000000.0,1 tỷ - 5 tỷ,3
1581,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",95.0,50m² - 100m²,67370000.0,5.0,5.0,6400000000.0,5 tỷ - 10 tỷ,3
1582,Đà Nẵng,"Sơn Trà, Đà Nẵng",105.0,100m² - 150m²,214290000.0,15.0,16.0,22500000000.0,20 tỷ - 40 tỷ,3
1583,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",108.0,100m² - 150m²,157410000.0,6.0,6.0,17000000000.0,10 tỷ - 20 tỷ,3
1584,Đà Nẵng,"Liên Chiểu, Đà Nẵng",133.2,100m² - 150m²,56310000.0,3.0,3.0,7500000000.0,5 tỷ - 10 tỷ,3
1585,Khánh Hòa,"Nha Trang, Khánh Hòa",119.0,100m² - 150m²,36980000.0,3.0,2.0,4400000000.0,1 tỷ - 5 tỷ,0
1586,Đà Nẵng,"Sơn Trà, Đà Nẵng",105.0,100m² - 150m²,214290000.0,15.0,15.0,22500000000.0,20 tỷ - 40 tỷ,3
1587,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",140.0,100m² - 150m²,285710000.0,5.0,4.0,40000000000.0,20 tỷ - 40 tỷ,3
1588,Khánh Hòa,"Nha Trang, Khánh Hòa",50.1,50m² - 100m²,135730000.0,2.0,2.0,6800000000.0,5 tỷ - 10 tỷ,0
1589,Đà Nẵng,"Sơn Trà, Đà Nẵng",271.7,250m² - 350m²,220830000.0,32.0,33.0,60000000000.0,40 tỷ - 60 tỷ,3
1590,Kiên Giang,"Phú Quốc, Kiên Giang",117.0,100m² - 150m²,115380000.0,4.0,4.0,13500000000.0,10 tỷ - 20 tỷ,1
1591,Lâm Đồng,"Đà Lạt, Lâm Đồng",202.0,150m² - 250m²,113860000.0,6.0,8.0,23000000000.0,20 tỷ - 40 tỷ,2
1592,Khánh Hòa,"Nha Trang, Khánh Hòa",117.0,100m² - 150m²,66239999.99999999,2.0,2.0,7750000000.0,5 tỷ - 10 tỷ,0
