,Province,Location,Area,AreaSegment,Price/m2,BedRoom,Toilet,Price,PriceSegment,Province_encoded
194,Bình Dương,"Thuận An, Bình Dương",95.0,50m² - 100m²,28420000.0,2.0,2.0,2700000000.0,1 tỷ - 5 tỷ,0
195,Bình Dương,"Thủ Dầu Một, Bình Dương",195.0,150m² - 250m²,107690000.0,4.0,5.0,21000000000.0,20 tỷ - 40 tỷ,0
196,Đồng Nai,"Trảng Bom, Đồng Nai",100.0,50m² - 100m²,26900000.0,3.0,3.0,2690000000.0,1 tỷ - 5 tỷ,2
197,Long An,"Cần Đước, Long An",232.0,150m² - 250m²,14400000.0,4.0,5.0,3340000000.0,1 tỷ - 5 tỷ,1
198,Bình Dương,"Thủ Dầu Một, Bình Dương",80.0,50m² - 100m²,14380000.0,3.0,2.0,1150000000.0,1 tỷ - 5 tỷ,0
199,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,13120000.0,4.0,4.0,1050000000.0,1 tỷ - 5 tỷ,0
200,Long An,"Bến Lức, Long An",68.0,50m² - 100m²,25000000.0,3.0,3.0,1700000000.0,1 tỷ - 5 tỷ,1
201,Long An,"Bến Lức, Long An",68.0,50m² - 100m²,25000000.0,3.0,3.0,1700000000.0,1 tỷ - 5 tỷ,1
202,Đồng Nai,"Biên Hòa, Đồng Nai",62.0,50m² - 100m²,41130000.0,1.0,1.0,2550000000.0,1 tỷ - 5 tỷ,2
203,Đồng Nai,"Biên Hòa, Đồng Nai",62.0,50m² - 100m²,41130000.0,1.0,1.0,2550000000.0,1 tỷ - 5 tỷ,2
204,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,38310000.0,4.0,3.0,2490000000.0,1 tỷ - 5 tỷ,0
205,Long An,"Bến Lức, Long An",80.0,50m² - 100m²,36250000.0,3.0,3.0,2900000000.0,1 tỷ - 5 tỷ,1
206,Đồng Nai,"Biên Hòa, Đồng Nai",129.5,100m² - 150m²,55600000.0,4.0,3.0,7200000000.0,5 tỷ - 10 tỷ,2
207,Bình Dương,"Thuận An, Bình Dương",100.0,50m² - 100m²,22500000.0,2.0,2.0,2250000000.0,1 tỷ - 5 tỷ,0
208,Long An,"Cần Đước, Long An",113.0,100m² - 150m²,12830000.0,3.0,2.0,1450000000.0,1 tỷ - 5 tỷ,1
209,Long An,"Cần Đước, Long An",122.0,100m² - 150m²,12300000.0,4.0,2.0,1500000000.0,1 tỷ - 5 tỷ,1
210,Long An,"Cần Giuộc, Long An",149.0,100m² - 150m²,22820000.0,4.0,3.0,3400000000.0,1 tỷ - 5 tỷ,1
211,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,35560000.0,4.0,3.0,3200000000.0,1 tỷ - 5 tỷ,1
212,Bình Dương,"Thuận An, Bình Dương",85.0,50m² - 100m²,47060000.0,3.0,3.0,4000000000.0,1 tỷ - 5 tỷ,0
213,Bình Dương,"Thuận An, Bình Dương",55.0,50m² - 100m²,48180000.0,3.0,2.0,2650000000.0,1 tỷ - 5 tỷ,0
214,Đồng Nai,"Biên Hòa, Đồng Nai",117.0,100m² - 150m²,81200000.0,4.0,3.0,9500000000.0,5 tỷ - 10 tỷ,2
215,Đồng Nai,"Biên Hòa, Đồng Nai",117.0,100m² - 150m²,81200000.0,4.0,3.0,9500000000.0,5 tỷ - 10 tỷ,2
216,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,41670000.0,4.0,3.0,3750000000.0,1 tỷ - 5 tỷ,1
217,Long An,"Bến Lức, Long An",150.0,100m² - 150m²,42670000.0,4.0,3.0,6400000000.0,5 tỷ - 10 tỷ,1
218,Long An,"Bến Lức, Long An",225.0,150m² - 250m²,48890000.0,4.0,4.0,11000000000.0,10 tỷ - 20 tỷ,1
219,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,41670000.0,4.0,3.0,3750000000.0,1 tỷ - 5 tỷ,1
220,Long An,"Bến Lức, Long An",90.0,50m² - 100m²,41670000.0,4.0,3.0,3750000000.0,1 tỷ - 5 tỷ,1
221,Bình Dương,"Thuận An, Bình Dương",115.5,100m² - 150m²,56280000.0,5.0,4.0,6500000000.0,5 tỷ - 10 tỷ,0
222,Bình Dương,"Thuận An, Bình Dương",76.5,50m² - 100m²,61440000.0,4.0,4.0,4700000000.0,1 tỷ - 5 tỷ,0
223,Bình Dương,"Thuận An, Bình Dương",129.5,100m² - 150m²,43240000.0,3.0,3.0,5600000000.0,5 tỷ - 10 tỷ,0
224,Bình Dương,"Thuận An, Bình Dương",185.0,150m² - 250m²,56760000.0,4.0,4.0,10500000000.0,10 tỷ - 20 tỷ,0
225,Bình Dương,"Thuận An, Bình Dương",69.0,50m² - 100m²,34640000.0,4.0,3.0,2390000000.0,1 tỷ - 5 tỷ,0
226,Long An,"Bến Lức, Long An",105.0,100m² - 150m²,35240000.0,2.0,2.0,3700000000.0,1 tỷ - 5 tỷ,1
227,Bình Dương,"Dĩ An, Bình Dương",68.5,50m² - 100m²,52560000.0,4.0,2.0,3600000000.0,1 tỷ - 5 tỷ,0
228,Bình Dương,"Dĩ An, Bình Dương",191.0,150m² - 250m²,41360000.0,15.0,15.0,7900000000.0,5 tỷ - 10 tỷ,0
229,Bình Dương,"Thủ Dầu Một, Bình Dương",90.0,50m² - 100m²,76670000.0,3.0,4.0,6900000000.0,5 tỷ - 10 tỷ,0
230,Bình Dương,"Thủ Dầu Một, Bình Dương",90.0,50m² - 100m²,76670000.0,3.0,4.0,6900000000.0,5 tỷ - 10 tỷ,0
231,Long An,"Bến Lức, Long An",300.0,250m² - 350m²,53330000.0,6.0,7.0,16000000000.0,10 tỷ - 20 tỷ,1
232,Đồng Nai,"Biên Hòa, Đồng Nai",1108.0,Trên 500m²,14440000.0,6.0,3.0,16000000000.0,10 tỷ - 20 tỷ,2
233,Long An,"Cần Đước, Long An",112.0,100m² - 150m²,5360000.0,3.0,2.0,600000000.0,500 triệu - 1 tỷ,1
234,Bình Dương,"Dĩ An, Bình Dương",86.0,50m² - 100m²,44190000.0,4.0,2.0,3800000000.0,1 tỷ - 5 tỷ,0
235,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,53330000.0,3.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
236,Bình Dương,"Dĩ An, Bình Dương",86.0,50m² - 100m²,44190000.0,4.0,2.0,3800000000.0,1 tỷ - 5 tỷ,0
237,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,53330000.0,3.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
238,Bình Dương,"Dĩ An, Bình Dương",84.0,50m² - 100m²,41670000.0,3.0,1.0,3500000000.0,1 tỷ - 5 tỷ,0
239,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,49170000.0,3.0,2.0,2950000000.0,1 tỷ - 5 tỷ,0
240,Bình Dương,"Dĩ An, Bình Dương",84.0,50m² - 100m²,41670000.0,3.0,1.0,3500000000.0,1 tỷ - 5 tỷ,0
241,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,49170000.0,3.0,2.0,2950000000.0,1 tỷ - 5 tỷ,0
242,Bình Dương,"Dĩ An, Bình Dương",95.0,50m² - 100m²,63160000.0,4.0,2.0,6000000000.0,5 tỷ - 10 tỷ,0
243,Bình Dương,"Dĩ An, Bình Dương",86.6,50m² - 100m²,37530000.0,3.0,2.0,3250000000.0,1 tỷ - 5 tỷ,0
244,Bình Dương,"Dĩ An, Bình Dương",86.6,50m² - 100m²,37530000.0,3.0,2.0,3250000000.0,1 tỷ - 5 tỷ,0
245,Bình Dương,"Dĩ An, Bình Dương",127.0,100m² - 150m²,108660000.0,1.0,1.0,13800000000.0,10 tỷ - 20 tỷ,0
246,Bình Dương,"Dĩ An, Bình Dương",61.0,50m² - 100m²,52460000.0,3.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
247,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,42000000.0,3.0,2.0,4200000000.0,1 tỷ - 5 tỷ,0
248,Bình Dương,"Dĩ An, Bình Dương",119.0,100m² - 150m²,21010000.0,2.0,1.0,2500000000.0,1 tỷ - 5 tỷ,0
249,Bình Dương,"Dĩ An, Bình Dương",119.0,100m² - 150m²,21010000.0,2.0,1.0,2500000000.0,1 tỷ - 5 tỷ,0
250,Long An,"Cần Đước, Long An",294.6,250m² - 350m²,11200000.0,3.0,2.0,3300000000.0,1 tỷ - 5 tỷ,1
251,Đồng Nai,"Biên Hòa, Đồng Nai",68.0,50m² - 100m²,30150000.0,3.0,2.0,2049999999.9999998,1 tỷ - 5 tỷ,2
252,Bình Dương,"Thủ Dầu Một, Bình Dương",100.0,50m² - 100m²,60000000.0,2.0,2.0,6000000000.0,5 tỷ - 10 tỷ,0
253,Đồng Nai,"Biên Hòa, Đồng Nai",70.0,50m² - 100m²,20710000.0,2.0,1.0,1450000000.0,1 tỷ - 5 tỷ,2
254,Bình Dương,"Dĩ An, Bình Dương",38.25,30m² - 50m²,39220000.0,2.0,1.0,1500000000.0,1 tỷ - 5 tỷ,0
255,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,37690000.0,4.0,3.0,2450000000.0,1 tỷ - 5 tỷ,0
256,Bình Dương,"Thuận An, Bình Dương",65.0,50m² - 100m²,37690000.0,4.0,3.0,2450000000.0,1 tỷ - 5 tỷ,0
257,Long An,"Bến Lức, Long An",91.0,50m² - 100m²,36260000.0,2.0,2.0,3300000000.0,1 tỷ - 5 tỷ,1
258,Long An,"Bến Lức, Long An",91.0,50m² - 100m²,36260000.0,2.0,2.0,3300000000.0,1 tỷ - 5 tỷ,1
259,Bình Dương,"Thuận An, Bình Dương",77.0,50m² - 100m²,58440000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
260,Long An,"Cần Giuộc, Long An",240.0,150m² - 250m²,32080000.0,4.0,4.0,7700000000.0,5 tỷ - 10 tỷ,1
261,Bình Dương,"Bàu Bàng, Bình Dương",75.0,50m² - 100m²,20000000.0,3.0,4.0,1500000000.0,1 tỷ - 5 tỷ,0
262,Bình Dương,"Thủ Dầu Một, Bình Dương",86.0,50m² - 100m²,80230000.0,4.0,6.0,6900000000.0,5 tỷ - 10 tỷ,0
263,Bình Dương,"Tân Uyên, Bình Dương",102.0,100m² - 150m²,60780000.0,4.0,5.0,6200000000.0,5 tỷ - 10 tỷ,0
264,Đồng Nai,"Biên Hòa, Đồng Nai",96.0,50m² - 100m²,16670000.000000002,2.0,1.0,1600000000.0,1 tỷ - 5 tỷ,2
265,Đồng Nai,"Biên Hòa, Đồng Nai",96.0,50m² - 100m²,16670000.000000002,2.0,1.0,1600000000.0,1 tỷ - 5 tỷ,2
266,Đồng Nai,"Trảng Bom, Đồng Nai",80.0,50m² - 100m²,20000000.0,4.0,2.0,1600000000.0,1 tỷ - 5 tỷ,2
267,Bình Dương,"Thuận An, Bình Dương",129.0,100m² - 150m²,44030000.0,3.0,3.0,5680000000.0,5 tỷ - 10 tỷ,0
268,Long An,"Cần Đước, Long An",82.0,50m² - 100m²,42070000.0,6.0,6.0,3450000000.0,1 tỷ - 5 tỷ,1
269,Long An,"Cần Đước, Long An",82.0,50m² - 100m²,42070000.0,6.0,6.0,3450000000.0,1 tỷ - 5 tỷ,1
270,Bình Dương,"Thuận An, Bình Dương",102.5,100m² - 150m²,38050000.0,3.0,3.0,3900000000.0,1 tỷ - 5 tỷ,0
271,Bình Dương,"Dĩ An, Bình Dương",61.0,50m² - 100m²,52300000.0,2.0,2.0,3190000000.0,1 tỷ - 5 tỷ,0
272,Bình Dương,"Dĩ An, Bình Dương",61.0,50m² - 100m²,52300000.0,2.0,2.0,3190000000.0,1 tỷ - 5 tỷ,0
273,Bình Dương,"Thủ Dầu Một, Bình Dương",195.0,150m² - 250m²,107690000.0,4.0,5.0,21000000000.0,20 tỷ - 40 tỷ,0
274,Bình Dương,"Thủ Dầu Một, Bình Dương",110.0,100m² - 150m²,30180000.0,3.0,2.0,3320000000.0,1 tỷ - 5 tỷ,0
275,Đồng Nai,"Biên Hòa, Đồng Nai",750.0,Trên 500m²,28000000.0,20.0,20.0,21000000000.0,20 tỷ - 40 tỷ,2
276,Đồng Nai,"Biên Hòa, Đồng Nai",750.0,Trên 500m²,28000000.0,20.0,20.0,21000000000.0,20 tỷ - 40 tỷ,2
277,Bình Dương,"Thủ Dầu Một, Bình Dương",125.0,100m² - 150m²,14800000.0,2.0,1.0,1850000000.0,1 tỷ - 5 tỷ,0
278,Bình Dương,"Thủ Dầu Một, Bình Dương",90.0,50m² - 100m²,20000000.0,2.0,1.0,1800000000.0,1 tỷ - 5 tỷ,0
279,Đồng Nai,"Nhơn Trạch, Đồng Nai",172.0,150m² - 250m²,69770000.0,3.0,4.0,12000000000.0,10 tỷ - 20 tỷ,2
280,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,20000000.0,3.0,2.0,2000000000.0,1 tỷ - 5 tỷ,2
281,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,20000000.0,3.0,2.0,2000000000.0,1 tỷ - 5 tỷ,2
282,Đồng Nai,"Biên Hòa, Đồng Nai",100.0,50m² - 100m²,21500000.0,3.0,2.0,2150000000.0,1 tỷ - 5 tỷ,2
283,Bình Dương,"Dĩ An, Bình Dương",80.0,50m² - 100m²,48750000.0,3.0,2.0,3900000000.0,1 tỷ - 5 tỷ,0
284,Bình Dương,"Dĩ An, Bình Dương",100.0,50m² - 100m²,52000000.0,3.0,2.0,5200000000.0,5 tỷ - 10 tỷ,0
285,Bình Dương,"Tân Uyên, Bình Dương",70.0,50m² - 100m²,30000000.0,4.0,4.0,2100000000.0,1 tỷ - 5 tỷ,0
286,Bình Dương,"Dĩ An, Bình Dương",113.0,100m² - 150m²,28320000.0,2.0,1.0,3200000000.0,1 tỷ - 5 tỷ,0
287,Bình Dương,"Dĩ An, Bình Dương",120.0,100m² - 150m²,47920000.0,3.0,2.0,5750000000.0,5 tỷ - 10 tỷ,0
288,Bình Dương,"Dĩ An, Bình Dương",74.2,50m² - 100m²,60650000.0,4.0,3.0,4500000000.0,1 tỷ - 5 tỷ,0
289,Bình Dương,"Dĩ An, Bình Dương",115.8,100m² - 150m²,40160000.0,3.0,2.0,4650000000.0,1 tỷ - 5 tỷ,0
290,Bình Dương,"Dĩ An, Bình Dương",64.0,50m² - 100m²,50000000.0,2.0,2.0,3200000000.0,1 tỷ - 5 tỷ,0
291,Bình Dương,"Dĩ An, Bình Dương",74.5,50m² - 100m²,36910000.0,3.0,2.0,2750000000.0,1 tỷ - 5 tỷ,0
292,Bình Dương,"Dĩ An, Bình Dương",147.0,100m² - 150m²,88440000.0,5.0,6.0,13000000000.0,10 tỷ - 20 tỷ,0
293,Bình Dương,"Dĩ An, Bình Dương",71.0,50m² - 100m²,52110000.0,3.0,2.0,3700000000.0,1 tỷ - 5 tỷ,0
294,Bình Dương,"Dĩ An, Bình Dương",71.0,50m² - 100m²,52110000.0,3.0,2.0,3700000000.0,1 tỷ - 5 tỷ,0
295,Bình Dương,"Dĩ An, Bình Dương",109.0,100m² - 150m²,31650000.0,3.0,2.0,3450000000.0,1 tỷ - 5 tỷ,0
296,Bình Dương,"Dĩ An, Bình Dương",64.2,50m² - 100m²,51400000.0,2.0,2.0,3300000000.0,1 tỷ - 5 tỷ,0
297,Bình Dương,"Dĩ An, Bình Dương",71.0,50m² - 100m²,52110000.0,3.0,3.0,3700000000.0,1 tỷ - 5 tỷ,0
298,Bình Dương,"Thuận An, Bình Dương",50.0,30m² - 50m²,46000000.0,2.0,2.0,2300000000.0,1 tỷ - 5 tỷ,0
299,Bình Dương,"Thuận An, Bình Dương",50.0,30m² - 50m²,46000000.0,2.0,2.0,2300000000.0,1 tỷ - 5 tỷ,0
300,Đồng Nai,"Trảng Bom, Đồng Nai",106.0,100m² - 150m²,45280000.0,4.0,4.0,4800000000.0,1 tỷ - 5 tỷ,2
301,Đồng Nai,"Trảng Bom, Đồng Nai",100.0,50m² - 100m²,45000000.0,4.0,3.0,4500000000.0,1 tỷ - 5 tỷ,2
302,Đồng Nai,"Trảng Bom, Đồng Nai",104.0,100m² - 150m²,30770000.0,2.0,2.0,3200000000.0,1 tỷ - 5 tỷ,2
303,Đồng Nai,"Biên Hòa, Đồng Nai",160.0,150m² - 250m²,31190000.0,3.0,2.0,4990000000.0,1 tỷ - 5 tỷ,2
304,Bình Dương,"Thuận An, Bình Dương",300.0,250m² - 350m²,35000000.0,5.0,4.0,10500000000.0,10 tỷ - 20 tỷ,0
305,Đồng Nai,"Vĩnh Cửu, Đồng Nai",139.0,100m² - 150m²,13310000.0,3.0,2.0,1850000000.0,1 tỷ - 5 tỷ,2
306,Long An,"Bến Lức, Long An",150.0,100m² - 150m²,39330000.0,4.0,3.0,5900000000.0,5 tỷ - 10 tỷ,1
307,Bình Dương,"Dĩ An, Bình Dương",186.0,150m² - 250m²,38170000.0,7.0,6.0,7100000000.0,5 tỷ - 10 tỷ,0
308,Bình Dương,"Dĩ An, Bình Dương",186.0,150m² - 250m²,38170000.0,7.0,6.0,7100000000.0,5 tỷ - 10 tỷ,0
309,Đồng Nai,"Vĩnh Cửu, Đồng Nai",105.0,100m² - 150m²,17410000.0,3.0,2.0,1830000000.0,1 tỷ - 5 tỷ,2
310,Đồng Nai,"Vĩnh Cửu, Đồng Nai",105.0,100m² - 150m²,17410000.0,3.0,2.0,1830000000.0,1 tỷ - 5 tỷ,2
311,Đồng Nai,"Vĩnh Cửu, Đồng Nai",30.0,Dưới 30m²,22000000.0,2.0,2.0,660000000.0,500 triệu - 1 tỷ,2
312,Đồng Nai,"Biên Hòa, Đồng Nai",132.0,100m² - 150m²,17420000.0,3.0,2.0,2300000000.0,1 tỷ - 5 tỷ,2
313,Đồng Nai,"Biên Hòa, Đồng Nai",81.0,50m² - 100m²,27160000.0,2.0,2.0,2200000000.0,1 tỷ - 5 tỷ,2
314,Bình Dương,"Dĩ An, Bình Dương",101.2,100m² - 150m²,56320000.0,2.0,3.0,5700000000.0,5 tỷ - 10 tỷ,0
315,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,30700000.0,4.0,4.0,3070000000.0,1 tỷ - 5 tỷ,0
316,Long An,"Cần Giuộc, Long An",75.0,50m² - 100m²,42670000.0,3.0,3.0,3200000000.0,1 tỷ - 5 tỷ,1
317,Long An,"Đức Hòa, Long An",90.0,50m² - 100m²,34440000.0,3.0,3.0,3100000000.0,1 tỷ - 5 tỷ,1
318,Bình Dương,"Dĩ An, Bình Dương",80.0,50m² - 100m²,11500000.0,3.0,3.0,920000000.0,500 triệu - 1 tỷ,0
319,Bình Dương,"Dĩ An, Bình Dương",80.0,50m² - 100m²,11500000.0,3.0,3.0,920000000.0,500 triệu - 1 tỷ,0
320,Bình Dương,"Dĩ An, Bình Dương",67.8,50m² - 100m²,46460000.0,3.0,3.0,3150000000.0,1 tỷ - 5 tỷ,0
321,Bình Dương,"Dĩ An, Bình Dương",498.0,350m² - 500m²,62250000.0,1.0,1.0,31000000000.0,20 tỷ - 40 tỷ,0
322,Bình Dương,"Dĩ An, Bình Dương",65.4,50m² - 100m²,68810000.0,4.0,2.0,4500000000.0,1 tỷ - 5 tỷ,0
323,Bình Dương,"Dĩ An, Bình Dương",90.0,50m² - 100m²,63330000.0,1.0,1.0,5700000000.0,5 tỷ - 10 tỷ,0
324,Bình Dương,"Thuận An, Bình Dương",275.0,250m² - 350m²,18000000.0,4.0,3.0,4950000000.0,1 tỷ - 5 tỷ,0
325,Bình Dương,"Thuận An, Bình Dương",275.0,250m² - 350m²,18000000.0,4.0,3.0,4950000000.0,1 tỷ - 5 tỷ,0
326,Bình Dương,"Thuận An, Bình Dương",217.7,150m² - 250m²,25260000.0,4.0,4.0,5500000000.0,5 tỷ - 10 tỷ,0
327,Đồng Nai,"Biên Hòa, Đồng Nai",61.3,50m² - 100m²,40780000.0,3.0,2.0,2500000000.0,1 tỷ - 5 tỷ,2
328,Đồng Nai,"Nhơn Trạch, Đồng Nai",107.1,100m² - 150m²,44820000.0,3.0,4.0,4800000000.0,1 tỷ - 5 tỷ,2
329,Đồng Nai,"Long Khánh, Đồng Nai",209.0,150m² - 250m²,28710000.0,2.0,1.0,6000000000.0,5 tỷ - 10 tỷ,2
330,Bình Dương,"Dĩ An, Bình Dương",131.0,100m² - 150m²,103050000.0,6.0,6.0,13500000000.0,10 tỷ - 20 tỷ,0
331,Bình Dương,"Dĩ An, Bình Dương",131.0,100m² - 150m²,103050000.0,6.0,6.0,13500000000.0,10 tỷ - 20 tỷ,0
332,Bình Dương,"Dĩ An, Bình Dương",80.5,50m² - 100m²,29810000.0,2.0,1.0,2400000000.0,1 tỷ - 5 tỷ,0
333,Long An,"Bến Lức, Long An",80.0,50m² - 100m²,45000000.0,4.0,4.0,3600000000.0,1 tỷ - 5 tỷ,1
334,Long An,"Bến Lức, Long An",80.0,50m² - 100m²,45000000.0,4.0,4.0,3600000000.0,1 tỷ - 5 tỷ,1
335,Long An,"Đức Hòa, Long An",255.0,250m² - 350m²,9180000.0,3.0,3.0,2340000000.0,1 tỷ - 5 tỷ,1
336,Long An,"Đức Hòa, Long An",108.0,100m² - 150m²,21300000.0,3.0,3.0,2300000000.0,1 tỷ - 5 tỷ,1
337,Long An,"Đức Hòa, Long An",125.0,100m² - 150m²,13200000.0,5.0,5.0,1650000000.0,1 tỷ - 5 tỷ,1
338,Bình Dương,"Tân Uyên, Bình Dương",147.0,100m² - 150m²,30610000.0,4.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
339,Đồng Nai,"Nhơn Trạch, Đồng Nai",107.1,100m² - 150m²,37820000.0,3.0,4.0,4050000000.0,1 tỷ - 5 tỷ,2
340,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,31030000.0,4.0,4.0,3100000000.0,1 tỷ - 5 tỷ,0
341,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,31030000.0,4.0,4.0,3100000000.0,1 tỷ - 5 tỷ,0
342,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,31030000.0,4.0,4.0,3100000000.0,1 tỷ - 5 tỷ,0
343,Long An,"Bến Lức, Long An",225.0,150m² - 250m²,37330000.0,4.0,3.0,8400000000.0,5 tỷ - 10 tỷ,1
344,Long An,"Bến Lức, Long An",225.0,150m² - 250m²,37330000.0,4.0,3.0,8400000000.0,5 tỷ - 10 tỷ,1
345,Bình Dương,"Dĩ An, Bình Dương",60.0,50m² - 100m²,83330000.0,4.0,4.0,5000000000.0,1 tỷ - 5 tỷ,0
346,Bình Dương,"Thuận An, Bình Dương",60.0,50m² - 100m²,49170000.0,3.0,3.0,2950000000.0,1 tỷ - 5 tỷ,0
347,Bình Dương,"Dĩ An, Bình Dương",72.0,50m² - 100m²,79170000.0,4.0,5.0,5700000000.0,5 tỷ - 10 tỷ,0
348,Bình Dương,"Dĩ An, Bình Dương",72.0,50m² - 100m²,79170000.0,4.0,5.0,5700000000.0,5 tỷ - 10 tỷ,0
349,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,29970000.0,3.0,3.0,3000000000.0,1 tỷ - 5 tỷ,0
350,Bình Dương,"Tân Uyên, Bình Dương",168.0,150m² - 250m²,29300000.0,4.0,4.0,4920000000.0,1 tỷ - 5 tỷ,0
351,Long An,"Tân An, Long An",100.0,50m² - 100m²,36770000.0,3.0,3.0,3680000000.0,1 tỷ - 5 tỷ,1
352,Bình Dương,"Bến Cát, Bình Dương",80.0,50m² - 100m²,31250000.0,4.0,5.0,2500000000.0,1 tỷ - 5 tỷ,0
353,Bình Dương,"Tân Uyên, Bình Dương",250.0,150m² - 250m²,24400000.0,3.0,3.0,6100000000.0,5 tỷ - 10 tỷ,0
354,Bình Dương,"Bến Cát, Bình Dương",80.0,50m² - 100m²,31250000.0,4.0,5.0,2500000000.0,1 tỷ - 5 tỷ,0
355,Bình Dương,"Tân Uyên, Bình Dương",250.0,150m² - 250m²,24400000.0,3.0,3.0,6100000000.0,5 tỷ - 10 tỷ,0
356,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,30000000.0,4.0,4.0,3000000000.0,1 tỷ - 5 tỷ,0
357,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,31000000.0,4.0,4.0,3100000000.0,1 tỷ - 5 tỷ,0
358,Đồng Nai,"Biên Hòa, Đồng Nai",75.0,50m² - 100m²,46000000.0,3.0,2.0,3450000000.0,1 tỷ - 5 tỷ,2
359,Bình Dương,"Tân Uyên, Bình Dương",100.0,50m² - 100m²,39000000.0,4.0,5.0,3900000000.0,1 tỷ - 5 tỷ,0
360,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,47780000.0,3.0,2.0,4300000000.0,1 tỷ - 5 tỷ,2
361,Bình Dương,"Dĩ An, Bình Dương",89.1,50m² - 100m²,34790000.0,2.0,1.0,3100000000.0,1 tỷ - 5 tỷ,0
362,Bình Dương,"Thuận An, Bình Dương",80.0,50m² - 100m²,56250000.0,5.0,4.0,4500000000.0,1 tỷ - 5 tỷ,0
363,Đồng Nai,"Nhơn Trạch, Đồng Nai",99.0,50m² - 100m²,100000000.0,3.0,4.0,9900000000.0,5 tỷ - 10 tỷ,2
364,Bình Dương,"Thủ Dầu Một, Bình Dương",110.0,100m² - 150m²,30000000.0,3.0,1.0,3300000000.0,1 tỷ - 5 tỷ,0
365,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,41110000.0,1.0,1.0,3700000000.0,1 tỷ - 5 tỷ,2
366,Đồng Nai,"Biên Hòa, Đồng Nai",200.0,150m² - 250m²,26000000.0,3.0,2.0,5200000000.0,5 tỷ - 10 tỷ,2
367,Đồng Nai,"Biên Hòa, Đồng Nai",200.0,150m² - 250m²,26000000.0,3.0,2.0,5200000000.0,5 tỷ - 10 tỷ,2
368,Đồng Nai,"Biên Hòa, Đồng Nai",65.0,50m² - 100m²,146150000.0,3.0,4.0,9500000000.0,5 tỷ - 10 tỷ,2
369,Đồng Nai,"Biên Hòa, Đồng Nai",150.0,100m² - 150m²,26000000.0,4.0,3.0,3900000000.0,1 tỷ - 5 tỷ,2
370,Đồng Nai,"Nhơn Trạch, Đồng Nai",99.0,50m² - 100m²,100000000.0,3.0,4.0,9900000000.0,5 tỷ - 10 tỷ,2
371,Bình Dương,"Thủ Dầu Một, Bình Dương",110.0,100m² - 150m²,30000000.0,3.0,1.0,3300000000.0,1 tỷ - 5 tỷ,0
372,Đồng Nai,"Biên Hòa, Đồng Nai",90.0,50m² - 100m²,41110000.0,1.0,1.0,3700000000.0,1 tỷ - 5 tỷ,2
373,Đồng Nai,"Biên Hòa, Đồng Nai",200.0,150m² - 250m²,26000000.0,3.0,2.0,5200000000.0,5 tỷ - 10 tỷ,2
374,Đồng Nai,"Biên Hòa, Đồng Nai",65.0,50m² - 100m²,146150000.0,3.0,4.0,9500000000.0,5 tỷ - 10 tỷ,2
375,Đồng Nai,"Biên Hòa, Đồng Nai",150.0,100m² - 150m²,26000000.0,4.0,3.0,3900000000.0,1 tỷ - 5 tỷ,2
376,Đồng Nai,"Nhơn Trạch, Đồng Nai",300.0,250m² - 350m²,55000000.0,3.0,3.0,16500000000.0,10 tỷ - 20 tỷ,2
377,Long An,"Đức Hòa, Long An",867.0,Trên 500m²,2080000.0,1.0,1.0,1800000000.0,1 tỷ - 5 tỷ,1
378,Đồng Nai,"Nhơn Trạch, Đồng Nai",144.5,100m² - 150m²,38060000.0,4.0,4.0,5500000000.0,5 tỷ - 10 tỷ,2
